year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1873,12,-0.371881,0.111204,0.025973,0.067810,0.017506,0.082383,-0.401007,-0.330944
1874,1,-0.213487,0.098492,0.029028,0.068654,0.012981,0.063057,-0.238288,-0.190392
1874,2,-0.463212,0.099684,0.027091,0.059242,0.013770,0.074186,-0.489502,-0.439281
1874,3,-0.406412,0.098035,0.026959,0.059275,0.013885,0.071957,-0.432632,-0.381461
1874,4,-0.432650,0.095640,0.027104,0.068241,0.014667,0.059503,-0.460270,-0.404054
1874,5,-0.324421,0.104610,0.029824,0.060417,0.014017,0.078785,-0.350915,-0.298728
1874,6,-0.554726,0.105768,0.027206,0.065298,0.013166,0.077521,-0.579141,-0.529686
1874,7,-0.182417,0.096131,0.023595,0.056200,0.013092,0.073175,-0.206888,-0.155792
1874,8,-0.398674,0.091073,0.025082,0.061533,0.013201,0.060865,-0.423436,-0.375017
1874,9,-0.274060,0.085581,0.026361,0.054294,0.016247,0.058459,-0.300912,-0.235009
1874,10,-0.515801,0.101937,0.023382,0.067317,0.017465,0.070766,-0.544365,-0.473423
1874,11,-0.398549,0.092152,0.026510,0.055966,0.018589,0.065661,-0.428248,-0.352743
1874,12,-0.409896,0.099763,0.024794,0.053872,0.017325,0.078330,-0.440048,-0.370163
1875,1,-0.267832,0.099424,0.025377,0.053918,0.016601,0.077836,-0.301254,-0.237910
1875,2,-0.160496,0.106359,0.027846,0.070863,0.019050,0.071780,-0.194413,-0.117088
1875,3,-0.296895,0.105539,0.027308,0.067398,0.015597,0.074880,-0.327848,-0.269971
1875,4,-0.255181,0.095619,0.025761,0.066393,0.016291,0.061692,-0.287398,-0.224149
1875,5,-0.161826,0.101252,0.026105,0.071277,0.014121,0.065503,-0.189860,-0.136978
1875,6,-0.268848,0.085903,0.025485,0.060428,0.013297,0.053865,-0.296561,-0.243136
1875,7,-0.336365,0.092683,0.024263,0.070556,0.015103,0.052870,-0.364160,-0.303469
1875,8,-0.151563,0.100519,0.025247,0.065077,0.013409,0.071077,-0.178438,-0.127469
1875,9,-0.098425,0.098576,0.026670,0.069256,0.018441,0.062205,-0.127542,-0.052541
1875,10,-0.143217,0.097222,0.027623,0.068562,0.020079,0.059877,-0.174916,-0.093276
1875,11,-0.208267,0.103779,0.026558,0.066719,0.020872,0.071956,-0.242347,-0.157386
1875,12,-0.404717,0.105416,0.026535,0.056719,0.017961,0.082878,-0.437486,-0.365078
1876,1,-0.375950,0.095584,0.025794,0.063217,0.015988,0.064954,-0.408460,-0.344440
1876,2,-0.282419,0.102876,0.024555,0.064140,0.016418,0.074813,-0.315397,-0.249579
1876,3,-0.287344,0.109231,0.024187,0.068699,0.016121,0.079793,-0.320235,-0.256112
1876,4,-0.291587,0.102358,0.026527,0.073200,0.016870,0.064269,-0.324895,-0.256684
1876,5,-0.436757,0.092132,0.023965,0.066476,0.014779,0.057241,-0.466001,-0.407149
1876,6,-0.405220,0.100429,0.023791,0.074520,0.013188,0.061587,-0.431988,-0.382761
1876,7,-0.242222,0.088197,0.025411,0.066455,0.012881,0.050505,-0.268987,-0.220570
1876,8,-0.288021,0.094589,0.025177,0.065642,0.014496,0.061597,-0.315861,-0.256743
1876,9,-0.469123,0.098714,0.028737,0.065118,0.016813,0.066300,-0.499826,-0.430415
1876,10,-0.346271,0.102125,0.025132,0.066709,0.018843,0.070659,-0.377079,-0.298863
1876,11,-0.320845,0.098824,0.024486,0.062313,0.019589,0.070000,-0.354875,-0.273664
1876,12,-0.270536,0.102936,0.025810,0.062698,0.018167,0.075291,-0.301890,-0.226274
1877,1,-0.347017,0.093905,0.025587,0.063668,0.015327,0.062250,-0.379496,-0.320690
1877,2,0.098433,0.106323,0.027736,0.069545,0.017411,0.073455,0.063701,0.134019
1877,3,-0.086437,0.117351,0.027733,0.072165,0.017769,0.086479,-0.120467,-0.046886
1877,4,-0.083852,0.092370,0.025943,0.063827,0.016247,0.059341,-0.116396,-0.050618
1877,5,-0.281475,0.103562,0.023941,0.066079,0.015156,0.074537,-0.312416,-0.251584
1877,6,-0.087040,0.095150,0.024806,0.061130,0.013075,0.067307,-0.114771,-0.065688
1877,7,-0.032711,0.090688,0.024403,0.050977,0.013092,0.069704,-0.060290,-0.011773
1877,8,0.098061,0.088287,0.023554,0.058666,0.014113,0.059990,0.069412,0.126225
1877,9,0.097724,0.083112,0.025398,0.060696,0.015569,0.048333,0.066698,0.130556
1877,10,0.237359,0.119337,0.023640,0.066295,0.018449,0.094589,0.202010,0.278418
1877,11,0.074945,0.104175,0.022779,0.057554,0.020804,0.081168,0.039632,0.126249
1877,12,0.136608,0.092492,0.024385,0.060938,0.018908,0.062363,0.101110,0.179631
1878,1,0.282315,0.094958,0.024679,0.065068,0.019270,0.061667,0.248198,0.324667
1878,2,0.263892,0.095958,0.024115,0.065521,0.019245,0.062953,0.229973,0.306578
1878,3,0.157397,0.111716,0.026116,0.062680,0.016965,0.087074,0.125777,0.190739
1878,4,0.283400,0.091290,0.023664,0.070072,0.016806,0.050807,0.251707,0.315845
1878,5,0.020760,0.101134,0.026173,0.074085,0.014066,0.062102,-0.006046,0.044388
1878,6,-0.034914,0.097375,0.026585,0.058250,0.012920,0.072215,-0.059607,-0.013564
1878,7,-0.094316,0.090720,0.025355,0.056554,0.013282,0.064904,-0.119714,-0.071889
1878,8,-0.059428,0.087233,0.022131,0.066354,0.014426,0.050088,-0.086542,-0.031488
1878,9,-0.076806,0.086634,0.025270,0.063423,0.017638,0.050331,-0.105952,-0.035131
1878,10,-0.208639,0.101894,0.024557,0.066056,0.020261,0.070749,-0.241698,-0.160169
1878,11,-0.276995,0.107187,0.024769,0.071894,0.023897,0.071664,-0.311117,-0.215427
1878,12,-0.190939,0.089356,0.023135,0.061255,0.019565,0.057569,-0.223337,-0.144836
1879,1,-0.143227,0.102819,0.022749,0.061617,0.019929,0.076554,-0.180034,-0.099424
1879,2,-0.114960,0.097794,0.023107,0.061300,0.020251,0.069727,-0.153065,-0.071658
1879,3,-0.082964,0.093037,0.023444,0.068338,0.016998,0.056099,-0.117312,-0.053513
1879,4,-0.151893,0.083106,0.022349,0.061123,0.017463,0.048643,-0.186578,-0.119318
1879,5,-0.227655,0.088729,0.020174,0.061287,0.015624,0.058870,-0.259809,-0.202337
1879,6,-0.229714,0.080255,0.020491,0.061693,0.014598,0.044743,-0.259287,-0.206027
1879,7,-0.260696,0.092324,0.020868,0.068989,0.015277,0.055637,-0.290870,-0.231027
1879,8,-0.136764,0.079582,0.019783,0.061205,0.015209,0.044324,-0.166780,-0.107504
1879,9,-0.183917,0.084453,0.021918,0.065094,0.018346,0.045586,-0.216878,-0.142217
1879,10,-0.197539,0.091333,0.021528,0.062386,0.020247,0.059802,-0.232730,-0.150100
1879,11,-0.234459,0.092944,0.020737,0.063550,0.019956,0.061414,-0.270688,-0.189652
1879,12,-0.282623,0.090659,0.020857,0.056537,0.018900,0.065041,-0.318788,-0.243290
1880,1,-0.216455,0.093442,0.020751,0.059548,0.016415,0.066973,-0.252608,-0.189929
1880,2,-0.122339,0.086308,0.020995,0.059198,0.017510,0.056544,-0.160812,-0.094271
1880,3,0.001937,0.090000,0.021325,0.056467,0.018949,0.064013,-0.037657,0.037733
1880,4,-0.103429,0.081890,0.024102,0.051662,0.017620,0.056086,-0.141728,-0.073638
1880,5,-0.328150,0.093945,0.020608,0.048977,0.017265,0.075525,-0.364145,-0.294289
1880,6,-0.373758,0.086254,0.020410,0.062977,0.014449,0.053370,-0.404384,-0.349997
1880,7,-0.248839,0.081861,0.020236,0.057497,0.014985,0.052549,-0.281908,-0.224789
1880,8,-0.139651,0.079715,0.019881,0.058934,0.015245,0.047471,-0.172719,-0.113704
1880,9,-0.221053,0.083181,0.020648,0.062593,0.019169,0.046983,-0.257884,-0.178681
1880,10,-0.225219,0.088880,0.021397,0.054222,0.022590,0.063178,-0.266273,-0.172622
1880,11,-0.188031,0.089284,0.019687,0.054998,0.021968,0.063848,-0.229656,-0.138739
1880,12,-0.155673,0.085067,0.019215,0.056698,0.021486,0.056489,-0.196573,-0.107779
1881,1,-0.083737,0.084849,0.020623,0.060508,0.020629,0.051839,-0.124212,-0.043061
1881,2,-0.085535,0.086184,0.020375,0.062235,0.021524,0.051730,-0.126807,-0.040874
1881,3,-0.013144,0.088851,0.019573,0.060656,0.019913,0.058615,-0.053537,0.026306
1881,4,-0.057875,0.079974,0.020530,0.062658,0.018446,0.041328,-0.095754,-0.022346
1881,5,-0.063191,0.079728,0.021459,0.053220,0.017013,0.052672,-0.098153,-0.030893
1881,6,-0.151508,0.089035,0.020914,0.058103,0.015451,0.062250,-0.184110,-0.127460
1881,7,-0.150847,0.086011,0.019320,0.063303,0.014336,0.053027,-0.181050,-0.128062
1881,8,-0.165754,0.080600,0.016933,0.065951,0.015982,0.040059,-0.199648,-0.138563
1881,9,-0.287122,0.081276,0.018205,0.060821,0.019031,0.047042,-0.324389,-0.249154
1881,10,-0.205566,0.097333,0.020672,0.061836,0.022364,0.068721,-0.245135,-0.153951
1881,11,-0.242723,0.094365,0.018530,0.056889,0.022998,0.069253,-0.282198,-0.188172
1881,12,-0.182091,0.089577,0.018844,0.057738,0.020822,0.062465,-0.220167,-0.135715
1882,1,-0.130146,0.083927,0.019021,0.057598,0.021308,0.053947,-0.176157,-0.091516
1882,2,-0.109180,0.091138,0.020883,0.062013,0.020464,0.060047,-0.154518,-0.072145
1882,3,-0.125458,0.088651,0.020302,0.051306,0.020462,0.066302,-0.170608,-0.087695
1882,4,-0.172889,0.075509,0.019617,0.054108,0.019713,0.044726,-0.217034,-0.137803
1882,5,-0.283327,0.080891,0.019717,0.056012,0.018438,0.051741,-0.324013,-0.249102
1882,6,-0.251253,0.079972,0.019548,0.053966,0.016755,0.053107,-0.289500,-0.223976
1882,7,-0.167516,0.071902,0.019382,0.058118,0.016681,0.033739,-0.204382,-0.140017
1882,8,-0.287418,0.076643,0.020102,0.055682,0.017174,0.045549,-0.326224,-0.257108
1882,9,-0.181174,0.077641,0.019317,0.053242,0.020368,0.049045,-0.223214,-0.139771
1882,10,-0.280714,0.089922,0.020555,0.055093,0.022973,0.064034,-0.325313,-0.230176
1882,11,-0.150458,0.100228,0.020930,0.058462,0.025654,0.074376,-0.198944,-0.092582
1882,12,-0.312711,0.093491,0.019753,0.049947,0.021656,0.073394,-0.358031,-0.269859
1883,1,-0.185794,0.074867,0.019103,0.048456,0.021083,0.049474,-0.226971,-0.147491
1883,2,-0.127811,0.084003,0.017575,0.053032,0.021646,0.058879,-0.169556,-0.086570
1883,3,-0.161764,0.092621,0.017197,0.050654,0.020818,0.072689,-0.202143,-0.123379
1883,4,-0.291259,0.081978,0.017934,0.056138,0.019495,0.053547,-0.331112,-0.259475
1883,5,-0.203219,0.079449,0.018683,0.054099,0.018416,0.051935,-0.241018,-0.173397
1883,6,-0.171866,0.075959,0.017176,0.052012,0.017230,0.049725,-0.207117,-0.145535
1883,7,-0.219203,0.069328,0.017185,0.052630,0.016979,0.038116,-0.252947,-0.192048
1883,8,-0.214371,0.071799,0.015671,0.055035,0.017158,0.039829,-0.248649,-0.185748
1883,9,-0.274017,0.071119,0.015840,0.056947,0.019427,0.034447,-0.311352,-0.236894
1883,10,-0.390534,0.077896,0.015760,0.056600,0.021201,0.046544,-0.431379,-0.349952
1883,11,-0.262651,0.080575,0.016823,0.054952,0.022932,0.051611,-0.306058,-0.216562
1883,12,-0.341922,0.075197,0.016234,0.051152,0.022114,0.047807,-0.384702,-0.300287
1884,1,-0.379041,0.083370,0.016476,0.052690,0.021396,0.058694,-0.422007,-0.345238
1884,2,-0.164944,0.078474,0.017043,0.053268,0.021996,0.050461,-0.208089,-0.125609
1884,3,-0.328513,0.092492,0.016191,0.056095,0.021632,0.068396,-0.371130,-0.291499
1884,4,-0.334007,0.071687,0.016611,0.049670,0.020743,0.044337,-0.375117,-0.298932
1884,5,-0.286270,0.068018,0.015061,0.050350,0.019957,0.038292,-0.326123,-0.254921
1884,6,-0.379381,0.068033,0.014570,0.055285,0.018721,0.031769,-0.414717,-0.346289
1884,7,-0.408760,0.069496,0.014416,0.054054,0.017768,0.037207,-0.444183,-0.380775
1884,8,-0.381123,0.067955,0.014861,0.053587,0.018767,0.034253,-0.418711,-0.352601
1884,9,-0.329666,0.070762,0.015361,0.052620,0.021114,0.039454,-0.370795,-0.291402
1884,10,-0.321144,0.085514,0.014146,0.051058,0.021787,0.063490,-0.363225,-0.280828
1884,11,-0.459742,0.078183,0.014256,0.052189,0.024382,0.050903,-0.504413,-0.410345
1884,12,-0.355901,0.079100,0.014265,0.054072,0.022803,0.051083,-0.399969,-0.313798
1885,1,-0.295203,0.073796,0.015909,0.052647,0.021635,0.044192,-0.338326,-0.258360
1885,2,-0.312866,0.079283,0.014401,0.055706,0.021630,0.050074,-0.356077,-0.276272
1885,3,-0.398174,0.083402,0.015113,0.055272,0.022437,0.056295,-0.441217,-0.359069
1885,4,-0.392029,0.073076,0.014096,0.057472,0.021447,0.037127,-0.433410,-0.354645
1885,5,-0.426860,0.071165,0.013920,0.054776,0.020036,0.038325,-0.466699,-0.392238
1885,6,-0.433246,0.073470,0.015213,0.055252,0.018696,0.042002,-0.470431,-0.399533
1885,7,-0.341213,0.068185,0.015217,0.051860,0.018437,0.037258,-0.376445,-0.307449
1885,8,-0.445469,0.071767,0.014349,0.053865,0.019449,0.040804,-0.483892,-0.412183
1885,9,-0.320740,0.068412,0.014645,0.054730,0.021072,0.032037,-0.360304,-0.281442
1885,10,-0.201495,0.074528,0.014259,0.054513,0.023520,0.042735,-0.244872,-0.156035
1885,11,-0.197612,0.078063,0.013909,0.053887,0.024130,0.049135,-0.242443,-0.151583
1885,12,-0.184844,0.073761,0.013632,0.051231,0.025062,0.044745,-0.231243,-0.136337
1886,1,-0.261637,0.076009,0.013686,0.053119,0.024975,0.046311,-0.309747,-0.219033
1886,2,-0.304748,0.073716,0.014316,0.051853,0.023481,0.044598,-0.350274,-0.265231
1886,3,-0.246871,0.074852,0.013881,0.052019,0.024154,0.046052,-0.293222,-0.206306
1886,4,-0.335441,0.066332,0.014770,0.049344,0.022908,0.034961,-0.379898,-0.297934
1886,5,-0.193338,0.071917,0.015479,0.053125,0.021726,0.040473,-0.234912,-0.157544
1886,6,-0.372831,0.067187,0.013744,0.052552,0.020600,0.033749,-0.409976,-0.335468
1886,7,-0.331763,0.065792,0.015048,0.050539,0.019719,0.034047,-0.368016,-0.295902
1886,8,-0.375551,0.064620,0.013742,0.050552,0.020663,0.031692,-0.414839,-0.340802
1886,9,-0.461572,0.067425,0.014330,0.052151,0.023090,0.032984,-0.506331,-0.421787
1886,10,-0.356588,0.072418,0.015548,0.052813,0.024816,0.039968,-0.404436,-0.312002
1886,11,-0.381689,0.069317,0.016108,0.044819,0.025677,0.043327,-0.430374,-0.333390
1886,12,-0.492409,0.075888,0.014685,0.051591,0.024539,0.047744,-0.539681,-0.448486
1887,1,-0.489678,0.068261,0.014693,0.047044,0.025527,0.039736,-0.542669,-0.449026
1887,2,-0.513325,0.075574,0.015762,0.048212,0.024933,0.050169,-0.566064,-0.474931
1887,3,-0.443069,0.077141,0.016444,0.052063,0.024829,0.048510,-0.495655,-0.404424
1887,4,-0.412111,0.069700,0.017151,0.050800,0.024076,0.037465,-0.463063,-0.374125
1887,5,-0.473454,0.074156,0.016295,0.047621,0.023400,0.049176,-0.520138,-0.432195
1887,6,-0.395526,0.069516,0.015268,0.050242,0.022554,0.039578,-0.439197,-0.356347
1887,7,-0.316326,0.064416,0.015275,0.048576,0.021093,0.033341,-0.357486,-0.279658
1887,8,-0.346884,0.067355,0.014418,0.050573,0.021586,0.036129,-0.392677,-0.312760
1887,9,-0.434070,0.067903,0.015872,0.048940,0.023112,0.037810,-0.482345,-0.397279
1887,10,-0.377956,0.079392,0.016890,0.052984,0.026169,0.050256,-0.429261,-0.332436
1887,11,-0.403946,0.079607,0.016162,0.051327,0.027247,0.051954,-0.456708,-0.355375
1887,12,-0.338746,0.085461,0.015864,0.048800,0.026592,0.062956,-0.392247,-0.294723
1888,1,-0.395070,0.074872,0.017047,0.050354,0.025760,0.046002,-0.448414,-0.357509
1888,2,-0.308845,0.080298,0.015581,0.051710,0.025809,0.053525,-0.362451,-0.269402
1888,3,-0.304770,0.081620,0.016092,0.044445,0.025634,0.061404,-0.357868,-0.264897
1888,4,-0.253991,0.068810,0.015651,0.049214,0.024335,0.038413,-0.303108,-0.214359
1888,5,-0.241889,0.073145,0.016677,0.050073,0.023459,0.044882,-0.288670,-0.204595
1888,6,-0.255361,0.075303,0.016342,0.052766,0.021530,0.046429,-0.296664,-0.221866
1888,7,-0.343397,0.067420,0.016380,0.049332,0.021250,0.037308,-0.382511,-0.308337
1888,8,-0.299466,0.066264,0.016265,0.047014,0.021391,0.038190,-0.342628,-0.263769
1888,9,-0.234604,0.067841,0.016738,0.045374,0.023782,0.041205,-0.283159,-0.196585
1888,10,-0.099327,0.079172,0.016644,0.049048,0.025263,0.054288,-0.151107,-0.059341
1888,11,-0.095547,0.075635,0.016136,0.046081,0.026843,0.051149,-0.149483,-0.051002
1888,12,-0.071495,0.081416,0.016528,0.049447,0.024412,0.057571,-0.122787,-0.035430
1889,1,0.081602,0.079094,0.016586,0.048448,0.025218,0.054751,0.031848,0.123993
1889,2,0.004369,0.078359,0.017055,0.046388,0.025175,0.055351,-0.044809,0.046828
1889,3,-0.008434,0.081543,0.018929,0.046703,0.026053,0.058575,-0.059371,0.035394
1889,4,-0.048916,0.067485,0.019392,0.046810,0.024675,0.037124,-0.097472,-0.007178
1889,5,-0.140188,0.074394,0.017999,0.047358,0.024430,0.048693,-0.187055,-0.096989
1889,6,-0.177224,0.080352,0.017488,0.047009,0.023643,0.058153,-0.220926,-0.136595
1889,7,-0.219795,0.074253,0.018941,0.048061,0.022276,0.048462,-0.261738,-0.179320
1889,8,-0.251752,0.071216,0.017081,0.046109,0.022842,0.046176,-0.295004,-0.210298
1889,9,-0.342735,0.073156,0.019111,0.049758,0.025053,0.043394,-0.393610,-0.302751
1889,10,-0.301083,0.084955,0.018500,0.046858,0.026822,0.062929,-0.354312,-0.257257
1889,11,-0.238097,0.083852,0.019691,0.051262,0.026662,0.057488,-0.290679,-0.194698
1889,12,-0.255336,0.085409,0.017970,0.049754,0.027145,0.061314,-0.310224,-0.213584
1890,1,-0.355103,0.074902,0.018158,0.046278,0.028038,0.048505,-0.410985,-0.309931
1890,2,-0.329678,0.087459,0.019030,0.047233,0.028747,0.065035,-0.386907,-0.283375
1890,3,-0.416519,0.102444,0.018391,0.052062,0.028028,0.081612,-0.472294,-0.372312
1890,4,-0.383920,0.080196,0.018880,0.050933,0.026608,0.052657,-0.436700,-0.342350
1890,5,-0.345006,0.080503,0.019219,0.048320,0.025673,0.055834,-0.393909,-0.300431
1890,6,-0.421494,0.081760,0.016969,0.050783,0.023860,0.056995,-0.466729,-0.380145
1890,7,-0.495450,0.078793,0.019300,0.051770,0.023416,0.051063,-0.538134,-0.455488
1890,8,-0.482576,0.071720,0.017446,0.046432,0.023861,0.045979,-0.530240,-0.445440
1890,9,-0.560546,0.077817,0.018767,0.050372,0.025277,0.050269,-0.612108,-0.518760
1890,10,-0.516736,0.093994,0.019417,0.047112,0.030132,0.073010,-0.576594,-0.467986
1890,11,-0.475458,0.089258,0.018878,0.054671,0.029677,0.061164,-0.533858,-0.427064
1890,12,-0.336960,0.088702,0.017857,0.049970,0.028532,0.065101,-0.394593,-0.289884
1891,1,-0.408966,0.080373,0.018717,0.049746,0.027723,0.053538,-0.465594,-0.368737
1891,2,-0.311239,0.087720,0.018797,0.049141,0.028545,0.064123,-0.367190,-0.266802
1891,3,-0.264781,0.096874,0.019836,0.044694,0.029182,0.078371,-0.323022,-0.219551
1891,4,-0.251006,0.087915,0.020046,0.054965,0.028125,0.059288,-0.308182,-0.209525
1891,5,-0.121449,0.094071,0.018053,0.055537,0.026565,0.068799,-0.172143,-0.077550
1891,6,-0.199403,0.082802,0.017567,0.052162,0.024340,0.056871,-0.244081,-0.161462
1891,7,-0.288946,0.083409,0.018155,0.053370,0.024297,0.056469,-0.330498,-0.247648
1891,8,-0.282745,0.085678,0.019838,0.052599,0.024684,0.059760,-0.331084,-0.242810
1891,9,-0.212572,0.087200,0.020180,0.056508,0.026419,0.057493,-0.264559,-0.169901
1891,10,-0.249218,0.089174,0.020145,0.056376,0.029673,0.059054,-0.307573,-0.199340
1891,11,-0.359417,0.083312,0.018707,0.052233,0.030207,0.054315,-0.419112,-0.310365
1891,12,-0.261823,0.097121,0.018524,0.050345,0.029443,0.075418,-0.319905,-0.212091
1892,1,-0.239409,0.089697,0.018273,0.054519,0.030253,0.061839,-0.299229,-0.189884
1892,2,-0.152398,0.089884,0.018258,0.052535,0.028869,0.064439,-0.211163,-0.109328
1892,3,-0.310269,0.093495,0.017678,0.057365,0.028895,0.065598,-0.369381,-0.268700
1892,4,-0.344170,0.081686,0.021095,0.049994,0.028011,0.054255,-0.400757,-0.303501
1892,5,-0.331489,0.090387,0.018864,0.058662,0.026019,0.060792,-0.383685,-0.292335
1892,6,-0.435648,0.084023,0.022063,0.054200,0.025697,0.054545,-0.481704,-0.392129
1892,7,-0.545187,0.087828,0.021617,0.047810,0.024189,0.066149,-0.591719,-0.505717
1892,8,-0.493658,0.085736,0.019551,0.051126,0.024088,0.061435,-0.537884,-0.454310
1892,9,-0.436342,0.083293,0.021372,0.054858,0.026883,0.052430,-0.490374,-0.394896
1892,10,-0.529967,0.095505,0.021618,0.062188,0.030693,0.062004,-0.590593,-0.480056
1892,11,-0.524526,0.099418,0.020522,0.057322,0.032034,0.071769,-0.586747,-0.472129
1892,12,-0.561119,0.099979,0.021477,0.057280,0.032820,0.071947,-0.624753,-0.507640
1893,1,-0.446568,0.093199,0.020988,0.046569,0.031787,0.071179,-0.512291,-0.400560
1893,2,-0.365170,0.091880,0.020559,0.055066,0.032308,0.062796,-0.431214,-0.314246
1893,3,-0.329652,0.096335,0.018698,0.054114,0.030746,0.071114,-0.393008,-0.280821
1893,4,-0.494228,0.084700,0.020649,0.052207,0.029768,0.056001,-0.555644,-0.446610
1893,5,-0.521037,0.088497,0.018570,0.056416,0.027613,0.059512,-0.577620,-0.475049
1893,6,-0.463650,0.093046,0.020412,0.055341,0.025957,0.067116,-0.514237,-0.423649
1893,7,-0.286353,0.081001,0.021724,0.050351,0.025832,0.053729,-0.331630,-0.242377
1893,8,-0.303747,0.080960,0.019540,0.050110,0.026220,0.054536,-0.356333,-0.261969
1893,9,-0.477267,0.074036,0.018476,0.049042,0.028053,0.044136,-0.535718,-0.436085
1893,10,-0.307291,0.092893,0.022149,0.050487,0.031427,0.067838,-0.370305,-0.259337
1893,11,-0.441897,0.097622,0.020519,0.058862,0.033931,0.067029,-0.509034,-0.388491
1893,12,-0.407059,0.109971,0.020052,0.045296,0.032976,0.092479,-0.473767,-0.356887
1894,1,-0.434000,0.084955,0.019935,0.045587,0.032242,0.060845,-0.501093,-0.391743
1894,2,-0.443464,0.091742,0.019501,0.051847,0.032117,0.065702,-0.510332,-0.401159
1894,3,-0.471553,0.099524,0.020318,0.053000,0.031215,0.075557,-0.536500,-0.429679
1894,4,-0.401985,0.082931,0.018649,0.052189,0.029843,0.053996,-0.463911,-0.362561
1894,5,-0.504014,0.093514,0.019397,0.049168,0.028458,0.071703,-0.559471,-0.458982
1894,6,-0.508975,0.085393,0.019417,0.051880,0.026674,0.059262,-0.559919,-0.467685
1894,7,-0.325666,0.078438,0.020929,0.043593,0.026372,0.055845,-0.374949,-0.283275
1894,8,-0.379169,0.082232,0.017678,0.055624,0.026171,0.051679,-0.432599,-0.342049
1894,9,-0.384465,0.076060,0.019465,0.050979,0.029064,0.044302,-0.444165,-0.343315
1894,10,-0.478977,0.093140,0.020386,0.054375,0.032230,0.065300,-0.542847,-0.428348
1894,11,-0.391997,0.096918,0.020331,0.052969,0.033056,0.071283,-0.458185,-0.341344
1894,12,-0.407064,0.096185,0.019271,0.044136,0.031156,0.077211,-0.471950,-0.366129
1895,1,-0.289116,0.091322,0.018650,0.046419,0.033908,0.068465,-0.360054,-0.232573
1895,2,-0.323929,0.098916,0.019819,0.047918,0.033361,0.077347,-0.392906,-0.268062
1895,3,-0.437252,0.106927,0.020813,0.050619,0.032678,0.085849,-0.503403,-0.383509
1895,4,-0.445454,0.089782,0.021911,0.050377,0.032238,0.063275,-0.510501,-0.393132
1895,5,-0.424106,0.082809,0.021107,0.043672,0.031494,0.059268,-0.487234,-0.373029
1895,6,-0.344082,0.081810,0.019682,0.045843,0.028542,0.058217,-0.399479,-0.293543
1895,7,-0.311759,0.084661,0.020148,0.049799,0.028447,0.058927,-0.364758,-0.258005
1895,8,-0.285433,0.078333,0.018172,0.042682,0.028676,0.056229,-0.342399,-0.237557
1895,9,-0.349520,0.075999,0.018301,0.041939,0.030250,0.052601,-0.412670,-0.303700
1895,10,-0.331751,0.085147,0.017775,0.045046,0.033074,0.061735,-0.399851,-0.280522
1895,11,-0.204924,0.088325,0.019389,0.046896,0.033336,0.064147,-0.273355,-0.153281
1895,12,-0.314783,0.092148,0.019110,0.043831,0.033222,0.071422,-0.385263,-0.262362
1896,1,-0.227171,0.079186,0.018830,0.043621,0.033290,0.053897,-0.293539,-0.174685
1896,2,-0.214242,0.088173,0.020009,0.045833,0.033995,0.064170,-0.280686,-0.158019
1896,3,-0.199358,0.094703,0.017851,0.044241,0.033332,0.074710,-0.264630,-0.144525
1896,4,-0.178780,0.082207,0.020286,0.047574,0.032931,0.054762,-0.243867,-0.125558
1896,5,-0.216912,0.086180,0.021186,0.042942,0.032930,0.063639,-0.280416,-0.160589
1896,6,-0.145959,0.083311,0.018873,0.047240,0.031814,0.057799,-0.201659,-0.087135
1896,7,-0.136265,0.073182,0.020033,0.046193,0.029000,0.044491,-0.190702,-0.085257
1896,8,-0.066861,0.077545,0.019522,0.042981,0.029822,0.053810,-0.124865,-0.016648
1896,9,-0.080570,0.085217,0.019518,0.044944,0.032857,0.061494,-0.147336,-0.028258
1896,10,-0.238690,0.083246,0.018923,0.049176,0.034383,0.054510,-0.308694,-0.188889
1896,11,-0.035049,0.081143,0.018922,0.047701,0.035904,0.051592,-0.108505,0.018113
1896,12,0.001167,0.091432,0.018600,0.044702,0.035081,0.069173,-0.072000,0.053638
1897,1,-0.057618,0.088034,0.019831,0.042562,0.034237,0.066130,-0.125439,-0.005322
1897,2,-0.066157,0.093341,0.019302,0.046058,0.034224,0.071045,-0.133770,-0.013451
1897,3,0.050831,0.091279,0.022139,0.045752,0.034999,0.067257,-0.018007,0.102718
1897,4,-0.073522,0.081668,0.019883,0.049300,0.033992,0.051850,-0.140593,-0.021595
1897,5,-0.123949,0.083919,0.018301,0.051403,0.033279,0.054384,-0.186676,-0.070581
1897,6,-0.188442,0.081421,0.018814,0.051111,0.033257,0.050568,-0.245431,-0.128681
1897,7,-0.229936,0.079688,0.021639,0.053306,0.029823,0.046379,-0.287446,-0.183703
1897,8,-0.207715,0.082238,0.019387,0.046250,0.030654,0.057520,-0.268329,-0.160638
1897,9,-0.289234,0.074880,0.019771,0.048989,0.032325,0.042087,-0.354907,-0.243245
1897,10,-0.334511,0.085310,0.019341,0.047442,0.034430,0.058886,-0.404706,-0.288222
1897,11,-0.378612,0.088482,0.018719,0.056682,0.034378,0.055534,-0.448320,-0.329633
1897,12,-0.379560,0.089283,0.020245,0.048380,0.036726,0.062227,-0.454316,-0.329874
1898,1,-0.308017,0.086967,0.020468,0.054377,0.036939,0.053131,-0.384713,-0.253135
